time,lon,lat,pressure,temperature,conductivity,salinity,oxygen,fluorescence,project,date,month,season
2020-02-05T14:01:25Z,39.193245,-5.1464868,46,26.394280000000006,5.451730906666668,34.974933333333325,4.616661466666668,0.23978800000000017,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,48,26.284184615384618,5.440627615384615,34.97764615384615,4.625109230769231,0.20423076923076922,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,50,26.208775000000006,5.434863,34.992637499999994,4.630566666666666,0.20285416666666667,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,52,26.208777777777772,5.438035388888888,35.01507222222222,4.629981111111111,0.18623333333333336,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,54,26.22991724137931,5.445121793103447,35.04958275862069,4.627437241379311,0.2057068965517241,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,56,26.235322222222223,5.447658777777777,35.06333333333333,4.626658888888888,0.24296666666666664,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,58,26.245577777777775,5.450163111111111,35.073011111111114,4.625608888888888,0.21532222222222222,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,60,26.27217857142856,5.454503357142857,35.08354285714286,4.623273571428571,0.2153285714285714,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,62,26.17873636363636,5.440713909090909,35.05424545454545,4.631292727272728,0.23926363636363635,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,64,26.10029333333334,5.439508766666666,35.10474999999999,4.636072,0.20973666666666668,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,66,26.133065,5.447109800000001,35.134455,4.632743499999999,0.18948000000000007,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,68,26.120157142857142,5.445443714285714,35.13155714285715,4.633823571428571,0.1875857142857143,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,70,26.02088333333333,5.432173333333334,35.110416666666666,4.6421175,0.1764083333333333,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,72,25.96198823529412,5.4296764705882365,35.1368705882353,4.6460229411764695,0.1534705882352941,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,74,25.887550000000005,5.421794249999999,35.13581666666666,4.6518775,0.13191666666666668,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,76,25.809407692307694,5.413579538461537,35.135261538461535,4.658026153846154,0.12599230769230768,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,78,25.759780769230776,5.409546038461538,35.1433423076923,4.661715,0.11084999999999998,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,80,25.759339999999998,5.409812400000001,35.14497,4.661706000000001,0.114615,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,82,25.761723529411764,5.410462117647059,35.14729411764706,4.661457647058823,0.11183529411764703,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,84,25.763374074074076,5.410515148148148,35.14579259259259,4.661367037037038,0.10491851851851848,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,86,25.663110714285718,5.392761107142857,35.092299999999994,4.670688571428571,0.10382499999999999,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,88,25.62636666666666,5.391153833333335,35.10815925925926,4.673172777777778,0.10067222222222229,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,90,25.651967999999997,5.39543444,35.11922,4.670860800000001,0.100884,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,92,25.295678125000002,5.3512391875,35.06859687499998,4.7005125,0.09179687499999999,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,94,25.229830188679244,5.347346339622644,35.09015471698113,4.705201698113209,0.09361698113207553,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,96,25.15825882352941,5.3394751176470585,35.086720588235295,4.711033529411764,0.09001764705882354,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,98,25.074660869565225,5.32936504347826,35.07606086956522,4.718036956521739,0.0811695652173913,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,100,25.05540222222221,5.327361444444445,35.075573333333324,4.719600444444446,0.08350666666666667,DPFA,2020-02-05,2,NE
2020-02-05T14:01:25Z,39.193245,-5.1464868,102,25.04466896551725,5.325425448275862,35.06896896551724,4.7206427586206905,0.08391379310344829,DPFA,2020-02-05,2,NE
